id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
23686,private West Village design townhouse,93790,Ann,Manhattan,West Village,40.72961,-74.00308,Entire home/apt,600,30,57,2023-01-04,0.40,2,178,0,
613120742777811183,"Beautiful, West Village 1-bedroom haven",94471400,Rachel,Manhattan,West Village,40.72943,-74.00566,Entire home/apt,254,30,0,,,1,358,0,
50442598,"Bright, airy and hip Brooklyn apt...walk to all",831185,Andrew,Brooklyn,Crown Heights,40.68017,-73.96139,Entire home/apt,270,30,50,2024-02-04,1.53,4,365,8,
612288987277395824,Lovely and cozy 2-bedroom apartment in Brooklyn,110209652,Mateo,Brooklyn,Park Slope,40.68076,-73.97554,Entire home/apt,250,30,2,2023-08-19,0.10,1,219,1,
801438614930658739,3 BR/ 2BA in Greenwich Village,476583114,Adrian,Manhattan,West Village,40.73297000000001,-74.007696,Entire home/apt,360,30,0,,,2,89,0,
987646116404974436,Ultra modern by Riverside,538591650,LuxuryStaysNYC,Manhattan,Hell's Kitchen,40.76860192867729,-73.9858899400772,Entire home/apt,611,2,9,2024-01-30,1.81,4,121,9,Exempt
4498688,"Large, Immaculate Brooklyn 2 BR apt, sleeps 4-5",12881527,Tanya,Brooklyn,Bedford-Stuyvesant,40.68415,-73.94985,Entire home/apt,263,30,16,2018-08-27,0.14,1,365,0,
21965717,Spacious South Slope Apt in Perfect Location!,8331436,Jesse,Brooklyn,Gowanus,40.6694,-73.98962,Private room,,30,4,2018-01-14,0.05,1,0,0,
793544516136540527,Two Pet-friendly Units in the Heart of NYC!,5615582,RoomPicks,Manhattan,Midtown,40.748150630821016,-73.98727107155639,Private room,80,1,0,,,22,0,0,Exempt
1067182008497376953,"Blueground | E. Village, gym, doorman, nr Union Sq",107434423,Blueground,Manhattan,East Village,40.73099,-73.98844,Entire home/apt,319,31,0,,,842,333,0,
976213593216792398,Midtown 45 Hotel Room King Bed,240078487,Steven,Manhattan,Midtown,40.755992004243375,-73.97969764004675,Entire home/apt,223,30,1,2023-09-13,0.17,6,66,1,
1049282302817004028,20 Min to the city,438634584,Latif,Brooklyn,Crown Heights,40.67347768199911,-73.93096085976758,Entire home/apt,120,30,0,,,3,269,0,
693388387787638582,3BR Apt | Walk to Bars & Cafes | Steps to Subway,474973421,Chaim,Brooklyn,Clinton Hill,40.68334763160432,-73.96018851340614,Entire home/apt,299,3,52,2023-12-21,2.83,1,127,32,Exempt
810784543188657180,Artist Place with beautiful Garden in Fort Greene,30988026,María Gracia,Brooklyn,Fort Greene,40.6888101,-73.97578539999999,Entire home/apt,300,30,5,2023-09-16,0.45,1,126,5,
29943061,Sunlit Private 1BR Suite w/Kitchen/Bath @A/C Lines,81325020,Ryan,Brooklyn,Bedford-Stuyvesant,40.67744,-73.92331,Entire home/apt,99,30,121,2024-01-09,1.88,2,123,18,
606269,*Extremely Rare* Private Midtown Garden Oasis Loft,3002643,Heather,Manhattan,Hell's Kitchen,40.76114,-73.99369,Entire home/apt,134,30,72,2024-02-15,0.51,1,53,8,
15602953,Central,68787921,Marlon,Brooklyn,Bedford-Stuyvesant,40.68925,-73.92313,Private room,38,30,91,2024-02-19,1.02,2,67,12,
46318416,"Large room! Times Square, amazing View, Luxury bld",371789143,Julia,Manhattan,Theater District,40.75906,-73.9854,Private room,106,30,38,2023-08-28,0.95,2,70,10,
1035374494082986986,"Blueground | Tribeca, nr WTC, roof deck",107434423,Blueground,Manhattan,Financial District,40.7092191,-74.0137534,Entire home/apt,454,31,0,,,842,336,0,
50786691,One Bed in Ideal Midtown West Location,22541573,Furnished Quarters,Manhattan,Midtown,40.76578,-73.98235,Entire home/apt,227,30,0,,,134,359,0,
658760978030704860,Elegant Private Studio  in Luxury Townhome.,465621581,Marjan,Manhattan,Murray Hill,40.74752,-73.97795,Entire home/apt,284,2,29,2023-12-04,1.61,1,292,19,OSE-STRREG-0000924
10539779,"Our home away from home 
“Cosy studio”",54351163,Sonia,Manhattan,East Village,40.72186447413834,-73.98350712886817,Entire home/apt,180,30,98,2023-06-20,1.02,1,175,6,
610212395047524279,Greenwich Village Charm -  3 bdrms and Full Bath,4129805,Evelyn,Manhattan,West Village,40.73138,-74.00235,Entire home/apt,300,2,0,,,5,61,0,Exempt
603083900088109982,Luxury Spectacular City Views,28720717,Albert,Manhattan,Financial District,40.709221,-74.013756,Entire home/apt,849,30,0,,,1,365,0,
898762908764470763,Soho 3-floor loft w/ work studio,45215560,Em,Manhattan,SoHo,40.72480505842066,-74.00053169578314,Entire home/apt,950,30,1,2023-09-11,0.17,1,365,1,
793305335027186680,"Blueground | Clinton Hill, gym, pool & w/d",107434423,Blueground,Brooklyn,Clinton Hill,40.6819309,-73.9671668,Entire home/apt,323,31,0,,,842,342,0,
39954574,Loft style designer bedroom,15231059,Apollo,Manhattan,Lower East Side,40.7185,-73.98597,Private room,127,30,8,2022-05-31,0.16,6,335,0,
21965948,Bedroom in the heart of Bushwick,50577859,Zoe,Brooklyn,Bushwick,40.70608,-73.91982,Private room,,30,6,2023-02-10,0.10,2,0,0,
21964596,Cozy fully furnished apartment in Bushwick,1020357,Peter,Brooklyn,Bushwick,40.69064,-73.91142,Entire home/apt,,30,51,2023-08-23,0.68,1,0,11,
21967615,Ideal 3 Bedroom Apartment by Times Square,15146492,Kevin,Manhattan,Hell's Kitchen,40.76575,-73.98851,Entire home/apt,,30,0,,,1,0,0,
21966758,Casa Rosada in El Barrio,3179146,Adrián,Manhattan,East Harlem,40.7976,-73.93502,Entire home/apt,,30,3,2018-03-18,0.04,1,0,0,
995750644114020164,stunning Apartment Near subway,391579286,Avraham,Brooklyn,Crown Heights,40.67415,-73.93214,Entire home/apt,244,2,6,2024-02-25,1.80,5,65,6,Exempt
53408117,"Blueground | LIC, gym & pool, nr East River",107434423,Blueground,Queens,Long Island City,40.7448909,-73.9568403,Entire home/apt,199,31,1,2022-11-25,0.06,842,189,0,
929211353348584512,Luxury Apartment Near Subway,391579286,Avraham,Brooklyn,Crown Heights,40.6747411032025,-73.93140887485549,Entire home/apt,348,3,11,2024-02-25,3.88,5,48,11,Exempt
32137481,"Huge loft in The Village! Piano, separate office",10476957,Gina,Manhattan,West Village,40.73132,-74.00165,Entire home/apt,999,30,69,2022-09-05,1.12,1,346,0,
45783672,"Gorgeous, Newly Renovated Garden Apt with Parking",14296610,Danielle,Brooklyn,East Flatbush,40.65586,-73.93722,Entire home/apt,81,30,13,2024-02-08,0.32,1,193,4,
54264262,SuperConvenient Prospect Park 1 Bedroom,438862630,Ayanna,Brooklyn,Prospect-Lefferts Gardens,40.65515,-73.96074,Private room,59,30,34,2023-11-15,1.39,1,179,15,
4033444,Big New York City Home Near Subway,20912185,Roberto And Saya,Brooklyn,Crown Heights,40.66644,-73.92964,Entire home/apt,130,30,204,2024-01-22,1.77,1,364,21,
801920454969755206,Beautiful and new 1BD/1BA apartment in Manhattan,407304997,Boomerang,Manhattan,Greenwich Village,40.73168684142781,-74.00081600616694,Entire home/apt,333,30,1,2023-06-25,0.12,32,276,1,
619381766727404134,Comfy room with 2 twin beds in Prospect Park South,435050037,Abdo,Brooklyn,Flatbush,40.65352,-73.96195,Private room,400,30,6,2023-05-28,0.27,15,359,1,
22653782,Soho 2 Bedroom Penthouse with Private Rooftop,153156992,Sebastian,Manhattan,SoHo,40.72368,-74.00409,Entire home/apt,1500,30,16,2018-10-07,0.22,1,179,0,
2593478,Heart of BK - 10 min to Manhattan,4314440,Isabelle,Brooklyn,Clinton Hill,40.68235,-73.96592,Private room,55,45,16,2022-03-01,0.14,1,365,0,
894195367256167429,"Space in cozy, modern Brooklyn home unit2",9795466,Jerrod,Brooklyn,Crown Heights,40.67252,-73.93224,Private room,199,2,13,2024-01-28,1.51,3,126,13,OSE-STRREG-0000555
11624421,Private Bedroom in Brooklyn Brownstone,20114391,Lisa,Brooklyn,Fort Greene,40.68694,-73.97032,Private room,175,7,12,2023-12-29,0.15,2,34,4,OSE-STRREG-0000048
1008668569898486041,Incredible Noho meets Soho loft,2379920,Aaron,Manhattan,Greenwich Village,40.726736957464745,-73.9964739783529,Entire home/apt,300,31,0,,,1,269,0,
37708441,Charming Cozy 1bd/1bath Apt - Top Fl of Brownstone,38585625,Kris,Brooklyn,Bedford-Stuyvesant,40.68657,-73.94673,Entire home/apt,150,30,8,2020-01-01,0.15,1,178,0,
1021164485336480356,Madison Place by Rove Travel | 4BR Tribeca PH,17775359,Rove,Manhattan,Tribeca,40.71630311832667,-74.0076064515166,Entire home/apt,1129,30,0,,,62,280,0,
21108401,Private Large Bedroom in Trendy Williamsburg Loft,643120,Sam,Brooklyn,Williamsburg,40.71705,-73.95376,Private room,36,30,45,2023-04-22,0.57,4,32,1,
568912566505799424,Modern and Stylish Alcove Studio in Chelsea #6158,113723310,MyNyHousing,Manhattan,Chelsea,40.73968,-73.99804,Entire home/apt,120,30,4,2024-02-17,0.18,62,347,2,
14926631,Cozy Room Right Next to Central Park,93839620,Lisa,Manhattan,Hell's Kitchen,40.7675,-73.98541,Private room,159,30,204,2023-08-20,2.25,1,58,24,
3678796,beautiful brownstone,18693665,Linda,Brooklyn,Bedford-Stuyvesant,40.68371,-73.95058,Entire home/apt,130,30,250,2023-08-03,2.14,1,365,2,
18251681,"Top-floor, wood-frame farmhouse, 2BR/bath.",22769654,Jeff,Brooklyn,Clinton Hill,40.69348,-73.96782,Entire home/apt,200,30,272,2023-12-03,3.28,1,353,43,
49072113,Private Room w/shared Kitchen by Barclay Center,395765663,Mi Casa Su Casa,Brooklyn,Prospect-Lefferts Gardens,40.66089,-73.96155,Private room,155,30,95,2023-08-13,2.90,1,178,15,
1617488,Bohemian Brooklyn Loft with Private Terrace!,8102595,Stephanie,Brooklyn,Bedford-Stuyvesant,40.69155,-73.95742,Entire home/apt,325,30,84,2023-11-27,0.66,1,179,24,
4509560,350-GA Spacious Studio Gramercy Sleeps 3,2119276,Urban Furnished,Manhattan,Stuyvesant Town,40.73357,-73.98082,Entire home/apt,99,30,19,2024-01-27,0.20,50,341,2,
46510119,Junior Room In Dreamy Prime North Williamsburg!,360085932,The Williamsburg Apartment,Brooklyn,Williamsburg,40.71554,-73.95503,Private room,45,30,22,2024-02-01,0.55,7,54,4,
53686144,"Your home in Brooklyn - 1 bedroom, 1 office",19464893,Trilce,Brooklyn,Crown Heights,40.67175,-73.93788,Entire home/apt,98,30,5,2024-01-22,0.19,1,62,4,
1026977344432175035,5BR Home in Crown Heights|Close to Subway |Parking,546951909,Eliyahu,Brooklyn,Crown Heights,40.67035196535254,-73.92417252537012,Entire home/apt,349,2,7,2024-02-19,2.56,2,104,7,Exempt
40425172,Bright * Spacious * Elegant *  15 Min To Manhattan,127292,Elan,Brooklyn,Clinton Hill,40.68252,-73.96543,Entire home/apt,108,30,21,2023-11-05,0.42,3,230,5,
9915643,Lovely Suite (private bath) near Botanical garden,33021531,Felix,Brooklyn,Prospect-Lefferts Gardens,40.66225,-73.95879,Private room,120,30,274,2023-11-05,2.85,1,361,20,
635423488680362283,East Village 1 bedroom 1 bath apartment for rent,15619730,Siyani,Manhattan,East Village,40.726651572513816,-73.97897156247059,Entire home/apt,201,30,1,2022-08-06,0.05,1,365,0,
968125420991402806,Charming TownHouse in Gramercy - 3BD/2BA,63940105,One,Manhattan,Kips Bay,40.73966,-73.98405,Entire home/apt,666,4,7,2024-02-24,1.33,1,303,7,OSE-STRREG-0000123
52372037,large studio apartment - NYC,349232421,Laurel Summer,Manhattan,Financial District,40.70749,-74.00569,Entire home/apt,200,30,0,,,1,263,0,
922763290425504533,Cozy Chic Apartment with Backyard,481432278,Eli,Brooklyn,Crown Heights,40.671763704802,-73.9357189418824,Entire home/apt,99,30,3,2023-12-30,0.58,2,321,3,
861588807272031658,Heart of Bushwick -Manhattan in 18 mins- L/M train,19758179,Telmo,Brooklyn,Bushwick,40.69893082104746,-73.91286879452687,Entire home/apt,73,30,1,2023-05-11,0.10,9,357,1,
581756065537386664,"Prime Williamsburg HDTV Room, AC, Rooftop #126",3223938,Eugene,Brooklyn,Williamsburg,40.70894,-73.96758,Private room,52,30,0,,,628,0,0,
849085936171946701,"Cozy, Fort Greene apartment",78469790,Gary,Brooklyn,Fort Greene,40.68794,-73.97203,Entire home/apt,130,30,1,2023-07-24,0.13,1,56,1,
6644449,Sunny 1BR Private Room in Williamsburg,15537676,Alex,Brooklyn,Williamsburg,40.71007,-73.94316,Private room,,30,1,2015-10-11,0.01,1,0,0,
6649555,Amazing 1BR - heart of West Village,20700509,Gunnar,Manhattan,West Village,40.73395,-74.00601,Entire home/apt,,30,10,2016-03-19,0.09,1,0,0,
12657888,"convenient, furnished APT",68769040,Eva,Manhattan,Upper West Side,40.80183,-73.96373,Private room,,30,1,2016-07-02,0.01,1,0,0,
5288228,Sunny Room across CrotonaPark for Women Only Space,860636,Shawn(Ta),Bronx,East Morrisania,40.83928,-73.88631,Private room,,30,15,2018-10-01,0.14,3,0,0,
5262333,Excellent Midtown Location!,27053744,Antal,Manhattan,Midtown,40.76223,-73.97165,Entire home/apt,,30,1,2015-02-28,0.01,1,0,0,
5267177,Spacious 1BR Bushwick Surfers Loft!,27263990,Lindsey,Brooklyn,Bushwick,40.69553,-73.93009,Entire home/apt,,30,0,,,1,0,0,
5309343,Serene West Village Sun-flooded apt,27502743,John,Manhattan,West Village,40.73183,-74.00649,Entire home/apt,,90,0,,,1,0,0,
6638377,Lightfilled studio in Brooklyn,31889552,Reed,Brooklyn,Fort Greene,40.68809,-73.97516,Entire home/apt,,30,1,2015-07-27,0.01,1,0,0,
5251719,1 Bedroom in Luxury Wall street Apt,27181498,Ben,Manhattan,Financial District,40.70411,-74.00795,Shared room,,30,0,,,1,0,0,
46357397,Chelsea/Greenwich Village Modern One-Bedroom,22541573,Furnished Quarters,Manhattan,Chelsea,40.73982,-73.99841,Entire home/apt,232,30,0,,,134,277,0,
902236486463328717,Cozy 1 Bedroom in NYC,10112268,Natasa,Manhattan,Roosevelt Island,40.76066,-73.95067,Entire home/apt,220,30,0,,,1,89,0,
5315798,Williamsburg Apt. S 2nd & Bedford,22761603,Dan,Brooklyn,Williamsburg,40.71425,-73.96054,Private room,,30,1,2015-03-17,0.01,1,0,0,
5298458,"Upper West SIDE,Washington bridge,Time Square 30'",2730883,Isabella,Manhattan,Washington Heights,40.85521,-73.93168,Entire home/apt,,30,4,2022-02-26,0.04,2,85,0,
19099600,"Large, Private 1 Bedroom in Historic Brownstone",1342918,Keri,Brooklyn,Crown Heights,40.67192,-73.93637,Entire home/apt,,30,7,2018-03-19,0.09,1,0,0,
5309448,New! 1 BD in heart of Williamsburg,27503203,Caroline,Brooklyn,Williamsburg,40.71372,-73.94434,Private room,,30,1,2021-12-27,0.04,1,20,0,
6645263,Brooklyn at its finest,351650,Nick,Brooklyn,Williamsburg,40.7097,-73.96369,Entire home/apt,,30,2,2016-07-06,0.02,1,0,0,
5335792,Great East Village bedroom NYC,7877557,Guy,Manhattan,East Village,40.72604,-73.99016,Private room,,30,0,,,1,0,0,
19102027,Charming room in the heart ❤️ of Williamsburg!,42729298,Aigerim Aika,Brooklyn,Williamsburg,40.71751,-73.95763,Private room,,30,176,2020-03-22,2.14,2,0,0,
5319150,"Modern Williamsburg Apt. Comfort, style, ease!",3865502,Roy,Brooklyn,Williamsburg,40.71268,-73.95693,Entire home/apt,,30,18,2019-07-31,0.17,1,0,0,
5327598,Convenient & Updated- prime East Village location!,11576606,Katie,Manhattan,East Village,40.72372,-73.98523,Entire home/apt,,30,1,2016-10-02,0.01,1,0,0,
53147884,Designer Bushwick Loft - Spacious + Sun-drenched,6771515,Bobby,Brooklyn,Bushwick,40.70439,-73.92293,Entire home/apt,,30,1,2021-11-23,0.04,1,0,0,
49016783,Lovely 2-bedroom NYC rental unit with bathtub,87639559,Jemar Ira,Brooklyn,Bedford-Stuyvesant,40.67878,-73.91265,Entire home/apt,420,30,9,2023-07-16,0.44,18,365,3,
594978227209109001,Lovely queen room in the city,169584006,Sandy,Manhattan,Chinatown,40.71301,-73.99594,Private room,120,30,30,2023-10-22,1.37,2,364,14,
47996191,138 Bowery-Furnished Studio,51501835,Jeniffer,Manhattan,Lower East Side,40.72025,-73.9938,Entire home/apt,100,30,6,2023-08-31,0.17,142,231,2,
6651156,Brooklyn Heights Dream Apt w/ Private Deck & Views,34813492,Susan,Brooklyn,Boerum Hill,40.69026,-73.99127,Entire home/apt,,30,56,2023-07-03,0.53,1,0,1,
5352802,Unique loft space middle of Manhattan.,5740424,Maria,Manhattan,Midtown,40.7487,-73.98316,Entire home/apt,,30,2,2020-01-02,0.02,1,0,0,
5359410,"Comfy Room, Close to the Train!",27782348,Morgan,Brooklyn,Bushwick,40.69713,-73.92447,Private room,,30,1,2015-03-10,0.01,1,0,0,
5371463,Charming sun drenched sanctuary,1295576,Johnny,Brooklyn,Bedford-Stuyvesant,40.69158,-73.95634,Entire home/apt,,30,100,2019-01-01,0.93,1,0,0,
5385943,Spacious Room in Awesome Apt Sublet,27919611,Matthew,Manhattan,Washington Heights,40.83242,-73.93931,Private room,,30,0,,,1,0,0,
22142173,Industrial Brooklyn Loft Style Apt,844422,Lynn,Brooklyn,Greenpoint,40.7275,-73.94221,Entire home/apt,,30,0,,,1,0,0,
22129871,Soho/East Village One Bed,24379402,Ghazi,Manhattan,East Village,40.72486,-73.98953,Entire home/apt,,30,1,2019-06-15,0.02,1,0,0,
721599769694206911,Lovely Manhattan 2 Bedroom + Home Office Loft Apt,480577061,Jack,Manhattan,Chinatown,40.7141203,-73.99231189999999,Entire home/apt,390,30,48,2023-12-06,3.07,1,365,32,
9944808,Spacious Den,23193,Paris,Brooklyn,Bedford-Stuyvesant,40.68802,-73.93719,Private room,43,30,6,2019-11-12,0.07,4,365,0,
13547426,Bay Ridge Beauty,68733807,Tracey,Brooklyn,Fort Hamilton,40.61616,-74.0297,Entire home/apt,,30,6,2016-09-23,0.07,1,0,0,
6655786,"Sunny, modern 1 bedroom condo",7088466,Carly,Brooklyn,Prospect Heights,40.67904,-73.967,Entire home/apt,,30,13,2016-07-04,0.12,1,0,0,
13563973,"Visiting Brooklyn, stay here!",41913683,Aris,Brooklyn,Flatbush,40.64963,-73.96002,Entire home/apt,,30,4,2017-09-15,0.04,1,0,0,
12681730,"Sunny, Chelsea Manhattan apartment",12534916,Jonathan,Manhattan,Chelsea,40.74311,-74.00195,Private room,,30,0,,,1,0,0,
12687169,Sunny bedroom in gorgeous ParkSlope,49024977,Shelby,Brooklyn,Park Slope,40.67687,-73.97848,Private room,,30,2,2016-06-05,0.02,1,0,0,
12693458,Great room with INCREDIBLE view,65884381,Annie,Brooklyn,Williamsburg,40.71079,-73.94698,Private room,,30,6,2016-09-10,0.06,1,0,0,
5364337,1 Private Bedroom w/ private bath,27807705,Isoke,Brooklyn,Bedford-Stuyvesant,40.68941,-73.94206,Private room,,30,0,,,1,0,0,
6657134,"Spacious 2BR/2BA, Great Location!",1131394,Jeremy,Manhattan,Upper East Side,40.7824,-73.95446,Entire home/apt,,30,4,2019-02-23,0.04,1,0,0,
5362279,Stylish 1br in Brooklyn Heights,9787502,Shehzad,Brooklyn,Brooklyn Heights,40.69477,-73.99225,Entire home/apt,,30,23,2017-07-01,0.21,1,0,0,
5396801,Premium Apartment in Brooklyn,22249707,Alex,Brooklyn,Sheepshead Bay,40.58477,-73.95426,Entire home/apt,,30,81,2020-07-06,0.74,1,0,0,
6659371,Cute Mid-Century Bushwick sleeps 3!,192349,Peter,Brooklyn,Williamsburg,40.70513,-73.93005,Entire home/apt,,30,3,2015-09-09,0.03,1,0,0,
12705303,SUNNY 1BR / 1B UES APT,3836868,Nina,Manhattan,Upper East Side,40.77593,-73.94977,Entire home/apt,,30,2,2016-09-19,0.02,1,0,0,
53489560,Cozy Studio in the LES Apt #9,289122184,Karen,Manhattan,Lower East Side,40.72095,-73.99294,Entire home/apt,137,30,6,2023-12-22,0.23,10,330,3,
9735957,Unique Duplex Loft - Huge Private Roof with Garden,49494357,Lindsee And Peter,Manhattan,Nolita,40.72274,-73.99453,Entire home/apt,395,30,92,2023-11-05,0.99,2,249,23,
927352093776346379,"Blueground | UWS, gym & w/d, nr Lincoln Center",107434423,Blueground,Manhattan,Upper West Side,40.77507249999999,-73.98864979999996,Entire home/apt,258,31,0,,,842,342,0,
51770609,Sunny Bohemian Style Bedroom 3,418761982,Pearl,Manhattan,Chinatown,40.71358,-73.99544,Private room,63,30,16,2023-10-10,0.62,3,56,1,
5412567,Bright & Colorful Studio in BK,19655924,Dominique,Brooklyn,Bedford-Stuyvesant,40.6893,-73.95105,Entire home/apt,,30,3,2015-11-16,0.03,1,0,0,
5362041,Columbia U/Harlem Townhouse Duplex,27796188,John,Manhattan,Harlem,40.81115,-73.95334,Entire home/apt,,30,122,2020-03-07,1.14,2,310,0,
6833000,Studio in the heart of Manhattan,1587123,Raymond,Manhattan,Upper East Side,40.76551,-73.96132,Entire home/apt,,30,4,2016-05-24,0.04,1,0,0,
5386402,Bohemian Paradise in Williamsburg,4624753,Casey,Brooklyn,Williamsburg,40.71276,-73.96254,Entire home/apt,,30,0,,,1,0,0,
5401148,"Artful Chelsea 1-BR Apt, BR Faces Garden",27998261,Adrienne,Manhattan,Chelsea,40.74565,-73.99822,Entire home/apt,,30,14,2018-09-24,0.13,1,0,0,
6834972,Floorthru Two Bed & Private Yard,438545,Christie,Brooklyn,Carroll Gardens,40.68136,-74.00012,Entire home/apt,,30,0,,,1,0,0,
5451108,Beautiful room with large windows,7159349,Marian,Brooklyn,Greenpoint,40.73556,-73.9557,Private room,,30,0,,,1,0,0,
5431845,Beautiful Fully Furnished 1 bed/bth,3680008,Aliya,Queens,Long Island City,40.75279,-73.94089,Entire home/apt,,500,29,2018-01-20,0.27,1,90,0,
6833049,Sunny Spacious 1BR in West Village,1787313,Lauren,Manhattan,West Village,40.73152,-74.00347,Entire home/apt,,30,5,2017-12-11,0.05,1,0,0,
